customer_id,customer_name,contact,address,customer_type,registration_date,credit_limit,customer_status
6195,Manoj Mishra 1195,"{""email"": ""customer6195@example.com"", ""phone"": ""8223320172""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2024-07-10,137155.51,Active
6196,Amit Sharma 1196,"{""email"": ""customer6196@example.com"", ""phone"": ""8127734424""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Corporate,2019-03-15,216594.95,Active
6197,Ananya Gupta 1197,"{""email"": ""customer6197@example.com"", ""phone"": ""7556100457""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2020-11-28,304764.2,Inactive
6198,Arun Singh 1198,"{""email"": ""customer6198@example.com"", ""phone"": ""9779390942""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2026-02-13,811752.57,Active
6199,Ravi Rao 1199,"{""email"": ""customer6199@example.com"", ""phone"": ""7749700723""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Individual,2024-12-27,812226.0,Active
6200,Kavya Rao 1200,"{""email"": ""customer6200@example.com"", ""phone"": ""8893016206""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2019-01-21,867759.17,Active
6201,Keerthi Bose 1201,"{""email"": ""customer6201@example.com"", ""phone"": ""9519118045""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2019-11-06,942138.12,Active
6202,Arun Reddy 1202,"{""email"": ""customer6202@example.com"", ""phone"": ""6578397282""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2022-09-23,487955.23,Active
6203,Sneha Joshi 1203,"{""email"": ""customer6203@example.com"", ""phone"": ""8779594149""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2025-12-04,214769.56,Active
6204,Karthik Gupta 1204,"{""email"": ""customer6204@example.com"", ""phone"": ""8093596351""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2019-11-15,38658.9,Active
6205,Manoj Mehta 1205,"{""email"": ""customer6205@example.com"", ""phone"": ""9150893343""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2021-01-26,187409.98,Active
6206,Aditya Joshi 1206,"{""email"": ""customer6206@example.com"", ""phone"": ""7399269647""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2022-02-20,57113.12,Active
6207,Sneha Iyer 1207,"{""email"": ""customer6207@example.com"", ""phone"": ""9528002848""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2025-07-09,648956.59,Active
6208,Suresh Naidu 1208,"{""email"": ""customer6208@example.com"", ""phone"": ""9773428444""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2026-01-06,337240.55,Active
6209,Arun Verma 1209,"{""email"": ""customer6209@example.com"", ""phone"": ""8489424835""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2018-01-18,677399.21,Active
6210,Arun Das 1210,"{""email"": ""customer6210@example.com"", ""phone"": ""6000218290""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Individual,2026-09-01,348875.29,Active
6211,Swathi Shah 1211,"{""email"": ""customer6211@example.com"", ""phone"": ""8704235146""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2020-09-13,791327.21,Active
6212,Meena Kumar 1212,"{""email"": ""customer6212@example.com"", ""phone"": ""7951218148""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2020-01-25,84878.78,Active
6213,Vikram Nair 1213,"{""email"": ""customer6213@example.com"", ""phone"": ""6880762485""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2024-10-24,394000.18,Active
6214,Rahul Verma 1214,"{""email"": ""customer6214@example.com"", ""phone"": ""9655964173""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2019-06-09,976150.56,Inactive
6215,Ananya Mishra 1215,"{""email"": ""customer6215@example.com"", ""phone"": ""9151880056""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2025-01-27,629159.26,Active
6216,Manoj Pillai 1216,"{""email"": ""customer6216@example.com"", ""phone"": ""6930547744""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2022-03-22,549489.23,Active
6217,Meena Naidu 1217,"{""email"": ""customer6217@example.com"", ""phone"": ""8502359223""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2020-12-13,653743.68,Active
6218,Priya Mehta 1218,"{""email"": ""customer6218@example.com"", ""phone"": ""6604712405""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2023-10-03,941642.28,Active
6219,Ananya Bose 1219,"{""email"": ""customer6219@example.com"", ""phone"": ""8789405002""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2026-06-15,280980.97,Active
6220,Amit Patel 1220,"{""email"": ""customer6220@example.com"", ""phone"": ""8845896904""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2026-10-04,366391.13,Inactive
6221,Arun Iyer 1221,"{""email"": ""customer6221@example.com"", ""phone"": ""8521227785""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Retail,2025-06-07,109135.39,Active
6222,Aditya Rao 1222,"{""email"": ""customer6222@example.com"", ""phone"": ""6276957830""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Retail,2018-11-28,481315.8,Active
6223,Vikram Mishra 1223,"{""email"": ""customer6223@example.com"", ""phone"": ""8558935009""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2020-11-02,292967.56,Active
6224,Aditya Reddy 1224,"{""email"": ""customer6224@example.com"", ""phone"": ""8032404069""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2019-02-18,525490.01,Active
6225,Nikhil Gupta 1225,"{""email"": ""customer6225@example.com"", ""phone"": ""8520736883""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2022-09-24,66853.49,Active
6226,Swathi Joshi 1226,"{""email"": ""customer6226@example.com"", ""phone"": ""7488612912""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2024-03-18,980549.59,Active
6227,Arun Verma 1227,"{""email"": ""customer6227@example.com"", ""phone"": ""7962075173""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2018-01-18,103325.23,Active
6228,Sneha Mishra 1228,"{""email"": ""customer6228@example.com"", ""phone"": ""7380875450""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2021-11-22,666155.92,Active
6229,Ravi Pillai 1229,"{""email"": ""customer6229@example.com"", ""phone"": ""8148420778""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2023-12-25,709647.5,Active
6230,Sneha Naidu 1230,"{""email"": ""customer6230@example.com"", ""phone"": ""6477684435""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2018-01-04,785887.34,Active
6231,Karthik Mehta 1231,"{""email"": ""customer6231@example.com"", ""phone"": ""8772494224""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2022-12-06,790104.01,Active
6232,Keerthi Sharma 1232,"{""email"": ""customer6232@example.com"", ""phone"": ""7688551262""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2020-06-04,906543.77,Active
6233,Ravi Shah 1233,"{""email"": ""customer6233@example.com"", ""phone"": ""8959644615""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2024-01-20,900101.17,Active
6234,Pooja Joshi 1234,"{""email"": ""customer6234@example.com"", ""phone"": ""7042886924""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Individual,2025-08-10,945327.24,Active
6235,Manoj Mehta 1235,"{""email"": ""customer6235@example.com"", ""phone"": ""6127196798""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2025-03-22,862188.15,Active
6236,Pooja Rao 1236,"{""email"": ""customer6236@example.com"", ""phone"": ""8695323134""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2024-04-09,517267.76,Active
6237,Vikram Singh 1237,"{""email"": ""customer6237@example.com"", ""phone"": ""6066185685""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2018-11-05,786460.89,Active
6238,Amit Naidu 1238,"{""email"": ""customer6238@example.com"", ""phone"": ""9327023897""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2025-04-07,932492.55,Active
6239,Ravi Verma 1239,"{""email"": ""customer6239@example.com"", ""phone"": ""6596065686""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2023-08-12,521200.05,Active
6240,Amit Joshi 1240,"{""email"": ""customer6240@example.com"", ""phone"": ""7148359649""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2026-06-01,537014.69,Active
6241,Suresh Sharma 1241,"{""email"": ""customer6241@example.com"", ""phone"": ""6220211022""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2026-08-04,196358.39,Active
6242,Suresh Das 1242,"{""email"": ""customer6242@example.com"", ""phone"": ""7227133042""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2022-06-28,631161.5,Active
6243,Swathi Rao 1243,"{""email"": ""customer6243@example.com"", ""phone"": ""7236211151""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Retail,2022-11-21,30901.67,Active
6244,Sneha Joshi 1244,"{""email"": ""customer6244@example.com"", ""phone"": ""6910568316""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Corporate,2022-06-02,495322.92,Active
6245,Kavya Kapoor 1245,"{""email"": ""customer6245@example.com"", ""phone"": ""7691794167""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2019-02-17,217877.95,Active
6246,Divya Nair 1246,"{""email"": ""customer6246@example.com"", ""phone"": ""6765210130""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2023-06-19,673542.15,Active
6247,Aditya Mehta 1247,"{""email"": ""customer6247@example.com"", ""phone"": ""7976821440""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2020-05-03,725830.63,Active
6248,Neha Mishra 1248,"{""email"": ""customer6248@example.com"", ""phone"": ""8994177286""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2019-12-23,312149.27,Active
6249,Aditya Kumar 1249,"{""email"": ""customer6249@example.com"", ""phone"": ""9719735268""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2018-05-18,613524.41,Active
6250,Keerthi Gupta 1250,"{""email"": ""customer6250@example.com"", ""phone"": ""8020046948""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2021-11-14,998845.92,Active
6251,Swathi Naidu 1251,"{""email"": ""customer6251@example.com"", ""phone"": ""8500972252""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2022-08-13,722445.98,Active
6252,Nikhil Mishra 1252,"{""email"": ""customer6252@example.com"", ""phone"": ""7645399051""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2019-12-17,968391.96,Active
6253,Meena Patel 1253,"{""email"": ""customer6253@example.com"", ""phone"": ""9390512548""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2018-09-10,643617.46,Active
6254,Priya Kumar 1254,"{""email"": ""customer6254@example.com"", ""phone"": ""9691699980""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2025-10-24,213872.76,Active
6255,Nikhil Rao 1255,"{""email"": ""customer6255@example.com"", ""phone"": ""6266789508""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2018-06-11,909014.47,Inactive
6256,Ravi Naidu 1256,"{""email"": ""customer6256@example.com"", ""phone"": ""9274988138""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Retail,2022-06-20,437872.64,Active
6257,Amit Bose 1257,"{""email"": ""customer6257@example.com"", ""phone"": ""6388554998""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2019-11-06,58874.43,Active
6258,Swathi Das 1258,"{""email"": ""customer6258@example.com"", ""phone"": ""7497025778""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2021-02-26,131385.31,Active
6259,Vikram Singh 1259,"{""email"": ""customer6259@example.com"", ""phone"": ""6757808580""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2022-06-19,700710.53,Active
6260,Sneha Shah 1260,"{""email"": ""customer6260@example.com"", ""phone"": ""6333120893""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Individual,2020-05-12,771710.08,Inactive
6261,Meena Menon 1261,"{""email"": ""customer6261@example.com"", ""phone"": ""6441024765""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2025-05-25,607005.98,Active
6262,Priya Iyer 1262,"{""email"": ""customer6262@example.com"", ""phone"": ""6882762883""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2021-03-16,478055.12,Active
6263,Rahul Sharma 1263,"{""email"": ""customer6263@example.com"", ""phone"": ""7633544205""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2020-09-24,786645.9,Active
6264,Meena Singh 1264,"{""email"": ""customer6264@example.com"", ""phone"": ""7201882073""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2021-05-09,27008.31,Active
6265,Ravi Joshi 1265,"{""email"": ""customer6265@example.com"", ""phone"": ""7192850359""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Individual,2024-04-08,717591.4,Active
6266,Priya Nair 1266,"{""email"": ""customer6266@example.com"", ""phone"": ""7420664143""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2026-11-16,117271.93,Active
6267,Suresh Verma 1267,"{""email"": ""customer6267@example.com"", ""phone"": ""9669890469""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2022-11-21,487976.44,Active
6268,Priya Gupta 1268,"{""email"": ""customer6268@example.com"", ""phone"": ""9136277793""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2024-09-12,547584.66,Active
6269,Sneha Rao 1269,"{""email"": ""customer6269@example.com"", ""phone"": ""8813796206""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2020-12-08,174921.01,Active
6270,Suresh Sharma 1270,"{""email"": ""customer6270@example.com"", ""phone"": ""9280682169""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2023-12-12,897498.02,Inactive
6271,Ravi Bose 1271,"{""email"": ""customer6271@example.com"", ""phone"": ""9920191050""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Corporate,2018-01-09,486439.06,Active
6272,Swathi Shah 1272,"{""email"": ""customer6272@example.com"", ""phone"": ""6153591271""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2021-05-02,433359.2,Active
6273,Ravi Verma 1273,"{""email"": ""customer6273@example.com"", ""phone"": ""7725911613""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2021-04-11,521390.92,Active
6274,Divya Singh 1274,"{""email"": ""customer6274@example.com"", ""phone"": ""8630771689""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2026-03-18,314660.9,Active
6275,Ravi Verma 1275,"{""email"": ""customer6275@example.com"", ""phone"": ""8097366023""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2026-01-02,829974.56,Active
6276,Ananya Joshi 1276,"{""email"": ""customer6276@example.com"", ""phone"": ""8704383752""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Retail,2018-08-20,25944.94,Active
6277,Ravi Kumar 1277,"{""email"": ""customer6277@example.com"", ""phone"": ""6440620219""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2022-05-15,812122.24,Active
6278,Sneha Bose 1278,"{""email"": ""customer6278@example.com"", ""phone"": ""8556593189""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2024-06-26,654387.62,Active
6279,Ananya Nair 1279,"{""email"": ""customer6279@example.com"", ""phone"": ""6867392758""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2025-12-23,307236.38,Active
6280,Suresh Patel 1280,"{""email"": ""customer6280@example.com"", ""phone"": ""8465971826""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Individual,2018-01-13,870718.44,Active
6281,Suresh Joshi 1281,"{""email"": ""customer6281@example.com"", ""phone"": ""9259021955""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2025-02-24,356384.19,Active
6282,Ananya Sharma 1282,"{""email"": ""customer6282@example.com"", ""phone"": ""9592043803""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2019-05-23,558897.36,Active
6283,Amit Reddy 1283,"{""email"": ""customer6283@example.com"", ""phone"": ""7157790089""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2021-03-18,722877.93,Active
6284,Ananya Gupta 1284,"{""email"": ""customer6284@example.com"", ""phone"": ""9170731625""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2023-05-05,191539.24,Active
6285,Priya Kumar 1285,"{""email"": ""customer6285@example.com"", ""phone"": ""6116949227""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2021-12-05,210914.39,Active
6286,Vikram Gupta 1286,"{""email"": ""customer6286@example.com"", ""phone"": ""8844525909""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2020-09-22,349588.04,Active
6287,Sneha Das 1287,"{""email"": ""customer6287@example.com"", ""phone"": ""9259590424""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2019-12-08,614061.93,Inactive
6288,Keerthi Gupta 1288,"{""email"": ""customer6288@example.com"", ""phone"": ""9840865721""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2025-07-06,422701.28,Active
6289,Manoj Mehta 1289,"{""email"": ""customer6289@example.com"", ""phone"": ""9728892608""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2022-01-25,471912.71,Inactive
6290,Arun Naidu 1290,"{""email"": ""customer6290@example.com"", ""phone"": ""6812690282""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Individual,2024-02-09,650890.21,Active
6291,Neha Sharma 1291,"{""email"": ""customer6291@example.com"", ""phone"": ""6553450579""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2024-04-08,949704.0,Active
6292,Vikram Pillai 1292,"{""email"": ""customer6292@example.com"", ""phone"": ""6295751788""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2023-07-16,752239.67,Active
6293,Ananya Rao 1293,"{""email"": ""customer6293@example.com"", ""phone"": ""7379763193""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2024-03-19,715001.15,Active
6294,Vikram Rao 1294,"{""email"": ""customer6294@example.com"", ""phone"": ""6834275659""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Corporate,2026-12-24,87427.19,Active
6295,Vikram Bose 1295,"{""email"": ""customer6295@example.com"", ""phone"": ""9668522545""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2020-03-06,216873.5,Active
6296,Vikram Nair 1296,"{""email"": ""customer6296@example.com"", ""phone"": ""6934029167""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2021-09-11,611352.86,Active
6297,Keerthi Rao 1297,"{""email"": ""customer6297@example.com"", ""phone"": ""9948667801""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2025-11-01,880510.87,Active
6298,Karthik Menon 1298,"{""email"": ""customer6298@example.com"", ""phone"": ""9970448297""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2022-02-06,205886.81,Inactive
6299,Arun Bose 1299,"{""email"": ""customer6299@example.com"", ""phone"": ""8857623347""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2023-07-15,585899.99,Active
6300,Amit Nair 1300,"{""email"": ""customer6300@example.com"", ""phone"": ""8981299163""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Corporate,2023-01-09,216700.48,Inactive
6301,Sneha Naidu 1301,"{""email"": ""customer6301@example.com"", ""phone"": ""9517575185""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2019-06-07,227042.31,Active
6302,Aditya Kumar 1302,"{""email"": ""customer6302@example.com"", ""phone"": ""7461772518""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2023-10-03,768383.41,Active
6303,Nikhil Verma 1303,"{""email"": ""customer6303@example.com"", ""phone"": ""8449774013""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2022-06-18,82716.01,Active
6304,Suresh Nair 1304,"{""email"": ""customer6304@example.com"", ""phone"": ""9182818532""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2023-08-05,38658.55,Active
6305,Amit Mehta 1305,"{""email"": ""customer6305@example.com"", ""phone"": ""9493472946""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2024-02-18,515381.44,Active
6306,Ravi Nair 1306,"{""email"": ""customer6306@example.com"", ""phone"": ""9191824480""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2025-05-15,287155.27,Active
6307,Manoj Joshi 1307,"{""email"": ""customer6307@example.com"", ""phone"": ""8454041932""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2024-06-02,672957.52,Active
6308,Sneha Iyer 1308,"{""email"": ""customer6308@example.com"", ""phone"": ""8909786483""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2018-12-06,807777.57,Active
6309,Kavya Sharma 1309,"{""email"": ""customer6309@example.com"", ""phone"": ""9831791631""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2022-11-04,371209.44,Active
6310,Amit Pillai 1310,"{""email"": ""customer6310@example.com"", ""phone"": ""7914256837""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2022-02-05,898937.08,Active
6311,Sneha Kapoor 1311,"{""email"": ""customer6311@example.com"", ""phone"": ""7727849648""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2022-01-24,496775.96,Active
6312,Karthik Menon 1312,"{""email"": ""customer6312@example.com"", ""phone"": ""9263011082""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2022-03-27,978952.57,Active
6313,Suresh Iyer 1313,"{""email"": ""customer6313@example.com"", ""phone"": ""7752242935""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2023-05-28,312558.52,Active
6314,Ravi Iyer 1314,"{""email"": ""customer6314@example.com"", ""phone"": ""9820932876""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2021-08-03,210312.6,Active
6315,Amit Naidu 1315,"{""email"": ""customer6315@example.com"", ""phone"": ""7062825740""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2019-06-22,628618.67,Active
6316,Vikram Nair 1316,"{""email"": ""customer6316@example.com"", ""phone"": ""7561009929""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2021-12-03,744186.9,Active
6317,Manoj Mishra 1317,"{""email"": ""customer6317@example.com"", ""phone"": ""6265164209""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2025-05-15,452359.17,Active
6318,Swathi Pillai 1318,"{""email"": ""customer6318@example.com"", ""phone"": ""8694041056""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2022-05-06,61088.45,Inactive
6319,Rahul Sharma 1319,"{""email"": ""customer6319@example.com"", ""phone"": ""9142785774""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Individual,2018-08-17,739833.45,Active
6320,Arun Verma 1320,"{""email"": ""customer6320@example.com"", ""phone"": ""7682462485""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2022-09-25,943883.54,Active
6321,Keerthi Kumar 1321,"{""email"": ""customer6321@example.com"", ""phone"": ""6109601408""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2026-08-10,274772.6,Active
6322,Meena Patel 1322,"{""email"": ""customer6322@example.com"", ""phone"": ""9143767348""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2018-08-06,919577.55,Active
6323,Meena Kumar 1323,"{""email"": ""customer6323@example.com"", ""phone"": ""9062059413""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2022-10-20,306934.13,Active
6324,Pooja Sharma 1324,"{""email"": ""customer6324@example.com"", ""phone"": ""8882975680""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2020-02-02,692931.5,Active
